id,date,user,pc,activity
{I7V5-O7KF34EW-7804GSSM},11/16/2010 14:04:26,QRM0739,PC-7343,Disconnect
{H6K7-C4EH69JX-7664LQYP},11/16/2010 14:07:15,HCM0267,PC-7651,Disconnect
{I8M4-L6JW93UB-1307DQUX},11/16/2010 14:07:38,HCM0267,PC-7651,Connect
{R1P2-C4ML80ZM-7811XVPZ},11/16/2010 14:08:27,IKR0401,PC-6741,Disconnect
{L1B0-A2ZD40SJ-7298YSXK},11/16/2010 14:12:25,LBH0942,PC-3640,Disconnect
{C8A9-X7NT39PQ-1911GTPV},11/16/2010 14:13:48,BJP0134,PC-0898,Connect
{U1D8-R9WU10UG-2274EFYX},11/16/2010 14:13:49,CAS0507,PC-8739,Disconnect
{Z7I0-D7XC49UX-5879GVOZ},11/16/2010 14:14:52,THR0873,PC-4804,Disconnect
{X6P6-R1NS02IG-3290RJOX},11/16/2010 14:16:22,MDH0580,PC-4579,Disconnect
{X3U8-R1BW77QR-8981UHBX},11/16/2010 14:16:28,IUB0565,PC-5775,Connect
{W0O2-J5KV80RG-9329BADS},11/16/2010 14:16:49,NWT0098,PC-4667,Disconnect
{F2Y6-D0TW65EJ-7151ZMSX},11/16/2010 14:17:04,IUB0565,PC-5775,Disconnect
{Q3D3-W3BX53IO-2809TLDW},11/16/2010 14:18:31,FSC0601,PC-9066,Disconnect
{K6L4-R1DU43ZJ-8975FYZZ},11/16/2010 14:19:58,LBH0942,PC-3640,Connect
{H6W3-J4LM63XJ-8363IOLO},11/16/2010 14:22:21,MTB0620,PC-9348,Disconnect
{W3G2-E1DV42IO-8411OQLH},11/16/2010 14:22:30,CQW0652,PC-3449,Disconnect
{X2O7-M2NT38SW-8751CHAM},11/16/2010 14:23:20,MTB0620,PC-9348,Connect
{G6G6-X5GG37OJ-0883VKQP},11/16/2010 14:24:04,THR0873,PC-4804,Connect
{E6X3-F2EW03HF-5931GVYJ},11/16/2010 14:25:33,HCM0267,PC-7651,Disconnect
{J8S6-A5FN50UF-6135NVTW},11/16/2010 14:26:13,BJP0134,PC-0898,Disconnect
{I4D9-M0MZ17GI-6479NVLI},11/16/2010 14:26:50,LBH0942,PC-3640,Disconnect
{Q8J1-L6LP44XU-7693DJBO},11/16/2010 14:31:20,XWD0923,PC-1637,Connect
{H8H5-C6XH96PJ-9558CZWM},11/16/2010 14:31:29,OCS0865,PC-8309,Disconnect
{Y6H3-P9YK49QB-9879HXYO},11/16/2010 14:32:56,THR0873,PC-4804,Disconnect
{H0W9-J9JC17HL-6412HAXG},11/16/2010 14:34:03,THR0873,PC-4804,Connect
{J3N4-W0OU88NN-5854HSLT},11/16/2010 14:34:12,MBJ0312,PC-5250,Connect
{T5F1-Z1FL13LI-7011DMBL},11/16/2010 14:34:19,BAJ0654,PC-9268,Connect
{C1D0-W3QI70JQ-5124WMRF},11/16/2010 14:36:38,HCM0267,PC-7651,Connect
{Y3F9-W4KV03YA-4347RNFP},11/16/2010 14:38:50,THR0873,PC-4804,Disconnect
{X2H3-O4ZN01OB-1451QLKG},11/16/2010 14:40:16,THR0873,PC-4804,Connect
{U5R9-S4IP06XB-7599ALTD},11/16/2010 14:41:46,HCM0267,PC-7651,Disconnect
{P2D8-I0VX84FQ-6349SMDL},11/16/2010 14:42:59,MBJ0312,PC-5250,Disconnect
{S1M9-A7GR91KO-3724XHIJ},11/16/2010 14:43:14,BJP0134,PC-0898,Connect
{S2M2-U1ML40IW-9115IIFU},11/16/2010 14:43:23,BJP0134,PC-0898,Disconnect
{V3D7-S9CO40RX-5343GXBY},11/16/2010 14:44:36,THR0873,PC-4804,Disconnect
{T8R3-K2SA32ZB-4906ZHJJ},11/16/2010 14:46:34,DRR0162,PC-5168,Connect
{M7D1-P8SM44XT-5977ARYM},11/16/2010 14:47:26,JMD0520,PC-1243,Connect
{N8A8-K4HK34PN-8300UWFP},11/16/2010 14:47:34,DRR0162,PC-5168,Disconnect
{F3L7-I7XA19LG-7858RJLU},11/16/2010 14:49:16,MTB0620,PC-9348,Disconnect
{E9T5-A1IH75JE-6757ZKUZ},11/16/2010 14:49:31,THR0873,PC-4804,Connect
{L4N9-I9UZ78TA-5972YSVP},11/16/2010 14:50:25,THR0873,PC-4804,Disconnect
{C1B3-O0UZ47XZ-9384MYFA},11/16/2010 14:52:45,CFM0767,PC-4259,Connect
{A4T5-L5XN23US-4272AGTY},11/16/2010 14:56:24,THR0873,PC-4804,Connect
{X8C9-E6QS23WE-2947DWGX},11/16/2010 14:59:28,HCM0267,PC-7651,Connect
{T7D9-K6HW22GN-4170OZMP},11/16/2010 15:00:02,THR0873,PC-4804,Disconnect
{J0G4-U4BW78DP-2536SZEO},11/16/2010 15:01:51,CFM0767,PC-4259,Disconnect
{J4M7-B7RL72IM-0257VCFV},11/16/2010 15:03:45,FSC0601,PC-9066,Connect
{N2N8-G0HR25QF-9547JYOH},11/16/2010 15:04:27,IKR0401,PC-6741,Connect
{B4E3-G1QQ84WF-1197BFQY},11/16/2010 15:06:41,HCM0267,PC-7651,Disconnect
{G0J9-W0IR23XN-6581TSHN},11/16/2010 15:08:40,LBH0942,PC-3640,Connect
{A0L5-B6XN69OS-5750QCMH},11/16/2010 15:10:01,BAJ0654,PC-9268,Disconnect
{W4F2-J5UG11MG-8739HYXM},11/16/2010 15:11:55,QRM0739,PC-7343,Connect
{G5U5-J2IP16CS-3214LDFF},11/16/2010 15:12:40,LBH0942,PC-3640,Disconnect
{P8T1-M3DP64EM-1254LZTT},11/16/2010 15:14:41,THR0873,PC-4804,Connect
{V1R8-I1AC91YU-6157CCET},11/16/2010 15:19:07,JMD0520,PC-1243,Disconnect
{D5G3-F4ZN75EY-9099MKOP},11/16/2010 15:28:33,QRM0739,PC-7343,Disconnect
{H4U9-M6LJ14SR-0518UTQL},11/16/2010 15:31:17,RAW0915,PC-2113,Connect
{N6O1-F9EQ09YN-0312CVCN},11/16/2010 15:31:23,JNJ0556,PC-0576,Connect
{P1O0-N8YI31CF-7664ASXJ},11/16/2010 15:32:25,MTB0620,PC-9348,Connect
{G8Y1-V0ZP28TQ-3493YIIO},11/16/2010 15:33:10,RAW0915,PC-2113,Disconnect
{B1P2-F4IG94HS-5999HZOE},11/16/2010 15:41:54,THR0873,PC-4804,Disconnect
{U6N7-C4AZ67GL-0110GJCT},11/16/2010 15:46:12,BVC0790,PC-0008,Connect
{G9P8-G8IF78XV-9815MSZD},11/16/2010 15:48:19,THR0873,PC-4804,Connect
{X8Y3-Q0NW21AQ-8975EQKD},11/16/2010 15:52:34,JNJ0556,PC-0576,Disconnect
{R2J5-I6MX62XB-6685SPVJ},11/16/2010 15:52:53,MTB0620,PC-9348,Disconnect
{Z1Y5-F3YD29LO-4335VFMI},11/16/2010 15:57:53,GNS0178,PC-6846,Connect
{U0L3-X7IN57WB-4653LUGZ},11/16/2010 15:57:54,IKR0401,PC-6741,Disconnect
{N2F1-O8WD70HE-5280NTMA},11/16/2010 15:59:41,CAS0507,PC-8739,Connect
{O7I1-Y2MZ23WD-7579TRST},11/16/2010 16:04:56,THR0873,PC-4804,Disconnect
{Y5R0-J2QF75HO-9782WQBZ},11/16/2010 16:06:05,BVC0790,PC-0008,Disconnect
{Z1H8-H8XZ90ZR-8474MMXP},11/16/2010 16:14:08,RSC0089,PC-9929,Connect
{R8K9-R7DE77NT-8709DEEU},11/16/2010 16:15:16,JNJ0556,PC-0576,Connect
{R8Y7-N5JM10VC-8056EKMY},11/16/2010 16:16:35,QJR0688,PC-4835,Connect
{S3V4-J3EK19SV-0903KZAC},11/16/2010 16:18:48,JNJ0556,PC-0576,Disconnect
{R0L8-W1MO89TS-5880FMEI},11/16/2010 16:19:04,NWT0098,PC-4667,Connect
{W8W5-J7ZK98TN-9961ZWSE},11/16/2010 16:19:55,JNJ0556,PC-0576,Connect
{F3W7-K9CJ83BX-2392DXPG},11/16/2010 16:21:07,GNS0178,PC-6846,Disconnect
{F6S2-A9TT37GE-2838FEPC},11/16/2010 16:22:54,FSC0601,PC-9066,Disconnect
{I9T3-V7UZ22MA-1218DPFZ},11/16/2010 16:23:15,RSC0089,PC-9929,Disconnect
{N8Y3-H6DZ93FI-0340DRPZ},11/16/2010 16:30:24,LDG0459,PC-5621,Connect
{C8M3-X7TS53EU-8339ZZFJ},11/16/2010 16:32:19,IUB0565,PC-5775,Connect
{Q1Y7-P7NP50ZT-7363OICD},11/16/2010 16:33:44,MDH0580,PC-4579,Connect
{E6W1-I6FR59QD-2917AOYW},11/16/2010 16:34:09,JNJ0556,PC-0576,Disconnect
{K9B0-X8AX59PT-4088ZOKS},11/16/2010 16:38:01,CAS0507,PC-8739,Disconnect
{V3M5-E4YF19MB-1694BEBO},11/16/2010 16:40:42,IUB0565,PC-5775,Disconnect
{C3Z7-E8ZN76GL-5292HXQE},11/16/2010 16:44:43,XWD0923,PC-1637,Disconnect
{Y8B1-B4ST40NZ-6321IUZL},11/16/2010 16:46:05,NWT0098,PC-4667,Disconnect
{Z4U0-O4SD65ZT-9466ZSZF},11/16/2010 16:46:42,QJR0688,PC-4835,Disconnect
{H7Q2-E4PE92WQ-7547CHCA},11/16/2010 16:49:13,WBC0192,PC-6349,Connect
{D7O4-C1MI86SU-7997WJNM},11/16/2010 16:54:29,BJP0134,PC-0898,Connect
{J6I8-Z9JR25IY-0559MFSA},11/16/2010 17:00:43,IUB0565,PC-5775,Connect
{W8V8-M6IA34CW-9104YTYK},11/16/2010 17:03:40,WBC0192,PC-6349,Disconnect
{A8L2-D2JD31DI-9314NIQX},11/16/2010 17:04:41,AIP0982,PC-3733,Connect
{F9D1-E4CS34XB-3873IVXJ},11/16/2010 17:07:20,GNS0178,PC-6846,Connect
{B7L8-G0BI57ZU-0696ADBR},11/16/2010 17:14:46,BJP0134,PC-0898,Disconnect
{W4C0-S1PZ18VS-2027OZDO},11/16/2010 17:17:43,GNS0178,PC-6846,Disconnect
{W9A2-V7IS24YF-5932KDVD},11/16/2010 17:21:21,HCL0651,PC-8314,Connect
{K1S3-C4EP74VT-4471OMRI},11/16/2010 17:23:39,MDH0580,PC-4579,Disconnect
{G2Z6-Y9MG46ZL-9101GYOY},11/16/2010 17:28:15,CQW0652,PC-3449,Connect
{F8T3-W0DR56GL-6076MIXC},11/16/2010 17:30:59,CQW0652,PC-3449,Disconnect
{X5L4-V2PV75FT-9256LDVF},11/16/2010 17:31:25,AIP0982,PC-3733,Disconnect
{L1N0-X6EJ59BA-5351LEGV},11/16/2010 17:33:13,LDG0459,PC-5621,Disconnect
{A0O1-W8VH50ZP-7792EVPZ},11/16/2010 17:38:52,BJP0134,PC-0898,Connect
{Q0V1-N3FD11ZQ-9253ANCD},11/16/2010 17:45:02,HCL0651,PC-8314,Disconnect
{M4J4-C9BI44MM-2696ZGYF},11/16/2010 17:55:24,BJP0134,PC-0898,Disconnect
{J3E6-A0RJ82AK-0769KLYF},11/16/2010 17:56:09,IUB0565,PC-5775,Disconnect
{K5I2-M6ZL92QE-0743WZUH},11/16/2010 18:19:18,XWD0923,PC-1637,Connect
{U2F7-H6XL19CP-8981VXPH},11/16/2010 18:54:24,XWD0923,PC-1637,Disconnect
{S3Q2-M4DQ26WZ-2836IAEQ},11/16/2010 18:58:10,RAW0915,PC-2113,Connect
{D3V4-H0TD28SN-1817AECD},11/16/2010 19:03:58,RAW0915,PC-2113,Disconnect
{U5Y3-E2TP84AR-7314ZPTY},11/16/2010 19:17:36,HCL0651,PC-8314,Connect
{X6E2-X1AQ93OX-2756IJEC},11/16/2010 19:43:16,HCL0651,PC-8314,Disconnect
{B7M5-V5OQ50SY-7283DVHG},11/16/2010 20:15:13,CQW0652,PC-3449,Connect
{B2D5-X3GM42YT-8851SPIT},11/16/2010 21:16:56,CQW0652,PC-3449,Disconnect
{D1P7-T9OA17ZT-4658NXSF},11/17/2010 00:05:16,EIS0041,PC-3922,Connect
{D5K0-W0BN20HE-9428BNIH},11/17/2010 00:09:19,EIS0041,PC-3922,Disconnect
{Y5J0-V6XW40LE-6136PKRL},11/17/2010 01:46:27,EIS0041,PC-4030,Connect
{E2G1-W2CT88PJ-5819FKGJ},11/17/2010 01:48:00,EIS0041,PC-4030,Disconnect
{C1U4-O8QN01VX-8320SGQV},11/17/2010 02:32:20,EIS0041,PC-1532,Connect
{U9F9-O6IU53BA-2494EMOR},11/17/2010 02:35:24,EIS0041,PC-1532,Disconnect
{H5Z6-O4TZ42RY-2817LBOY},11/17/2010 07:42:36,HCM0267,PC-7651,Connect
{A1A2-R3MK32MB-3477GIOQ},11/17/2010 07:45:33,LBH0942,PC-3640,Connect
{M9R8-Q1JW38II-3472ZCPR},11/17/2010 07:45:46,LBH0942,PC-3640,Disconnect
{P7O5-F5WH72IG-2754DSHB},11/17/2010 08:03:37,HCM0267,PC-7651,Disconnect
{S1I7-C2ZA81HZ-8512OGQP},11/17/2010 08:07:39,LBH0942,PC-3640,Connect
{O3Y8-H8PW93XH-3868NTUW},11/17/2010 08:09:03,AIP0982,PC-3733,Connect
{G5C5-W9NK13ZB-9696HREU},11/17/2010 08:20:30,LBH0942,PC-3640,Disconnect
{V2U2-O4LT29ZG-4926SOQD},11/17/2010 08:21:28,AIP0982,PC-3733,Disconnect
{Z1F4-L3QU67JG-0199RLDW},11/17/2010 08:24:21,QRM0739,PC-7343,Connect
{R9Z9-W2JN83FY-5492SEIT},11/17/2010 08:34:53,QRM0739,PC-7343,Disconnect
{R3V6-O4RY03PM-3812GFIF},11/17/2010 08:35:21,KCS0173,PC-5117,Connect
{S5C2-L9AY74VG-4882WULQ},11/17/2010 08:40:47,KCS0173,PC-5117,Disconnect
{L4E0-C1SK64ZI-8560RILD},11/17/2010 08:41:27,MTB0620,PC-9348,Connect
{J9U9-L1AC39GX-9782HFNY},11/17/2010 08:46:47,MTB0620,PC-9348,Disconnect
{Q3U2-V5DR35BW-2287SQXI},11/17/2010 08:49:43,LBH0942,PC-3640,Connect
{F1K7-K8FN01DK-9258IURW},11/17/2010 08:52:56,BJP0134,PC-0898,Connect
{Z6S5-O0WU65YD-4558ZZUD},11/17/2010 08:54:39,IUB0565,PC-5775,Connect
{U1W0-E4LC97FK-4847TZKO},11/17/2010 08:55:53,IUB0565,PC-5775,Disconnect
{D0Y6-P5AZ39EQ-7581SSWO},11/17/2010 08:58:44,BJP0134,PC-0898,Disconnect
{P5V1-Z2WO29OA-3117XZTX},11/17/2010 09:12:42,JMD0520,PC-1243,Connect
{P1E9-K7YZ00FY-8658RUUB},11/17/2010 09:16:41,JMD0520,PC-1243,Disconnect
{T1T5-L2EG67MA-6302SQUP},11/17/2010 09:18:55,QRM0739,PC-7343,Connect
{A7D9-P7SD44FY-5989PDYX},11/17/2010 09:23:54,CQW0652,PC-3449,Connect
{P9P7-W0XX88MA-3708EWLJ},11/17/2010 09:24:26,QRM0739,PC-7343,Disconnect
{Y4F4-P5VT90XO-2440AYIV},11/17/2010 09:25:40,MTB0620,PC-9348,Connect
{R2T8-H6PZ48DK-5535YQNL},11/17/2010 09:27:50,BBG0325,PC-6609,Connect
{I7R4-D7HQ58IO-1262XTQU},11/17/2010 09:30:31,MBJ0312,PC-5250,Connect
{K5A6-U6XV17VM-2045DOXL},11/17/2010 09:32:42,MBJ0312,PC-5250,Disconnect
{S1N0-A8YA69IE-1977UJBR},11/17/2010 09:33:22,MTB0620,PC-9348,Disconnect
{Y4A4-M0CD23SF-9516OPOT},11/17/2010 09:34:11,LBH0942,PC-3640,Disconnect
{B0K0-T1SQ21JQ-1249CSPE},11/17/2010 09:35:17,BBG0325,PC-6609,Disconnect
{E3V8-F6UP80NJ-2885QIJH},11/17/2010 09:36:00,CQW0652,PC-3449,Disconnect
{T4U3-N7XB84GQ-2154XUWS},11/17/2010 09:37:06,AOK0844,PC-4659,Connect
{M7S1-J2XF12SR-9073DKGC},11/17/2010 09:41:48,MBJ0312,PC-5250,Connect
{H7N0-T5ZF02SF-2394EMHF},11/17/2010 09:43:31,RRP0568,PC-3735,Connect
{N6O9-N3YS51CX-3439SKWF},11/17/2010 09:47:13,MBJ0312,PC-5250,Disconnect
{F7Q2-Z8IE70ZD-7692MVMZ},11/17/2010 09:48:54,MDH0580,PC-4579,Connect
{E2Y9-L2OX11ZK-5869UJWI},11/17/2010 09:50:26,AOK0844,PC-4659,Disconnect
{L2T6-B7KB99JP-0031WIWA},11/17/2010 09:52:04,HCM0267,PC-7651,Connect
{E2N1-F3XO67EN-8332MXNK},11/17/2010 09:53:51,IUB0565,PC-5775,Connect
{Q1N4-T7KX23FX-3319EUAV},11/17/2010 10:00:09,MDH0580,PC-4579,Disconnect
{R6R8-E9ZK27IB-3760PIMP},11/17/2010 10:00:15,HCM0267,PC-7651,Disconnect
{G6B2-L6BC05BB-7970EHWA},11/17/2010 10:01:19,AHM0410,PC-3686,Connect
{Y6Y3-E6NQ40SX-9428UKGX},11/17/2010 10:10:43,IUB0565,PC-5775,Disconnect
{L7R2-H2VQ71YB-6838VIFQ},11/17/2010 10:11:07,HCM0267,PC-7651,Connect
{G7C0-Y9KZ44YL-6110FKIM},11/17/2010 10:11:23,RRP0568,PC-3735,Disconnect
{Q8A9-G9GN26IU-3567EOCV},11/17/2010 10:12:23,BVC0790,PC-0008,Connect
{F3V6-J8ZV40YN-3713NKGC},11/17/2010 10:12:46,RSC0089,PC-9929,Connect
{L7Y3-P1CU02CX-8718KMRP},11/17/2010 10:17:53,MDH0580,PC-4579,Connect
{W5X8-D2JC98SS-7834QPHZ},11/17/2010 10:17:58,RSC0089,PC-9929,Disconnect
{L8N2-C3HP06ZA-7737WLPJ},11/17/2010 10:19:42,AOK0844,PC-4659,Connect
{Q8D4-D5EV39ZK-1172FFYV},11/17/2010 10:20:37,LBH0942,PC-3640,Connect
{O2S0-M3LT38RY-4803VBEI},11/17/2010 10:21:10,JNJ0556,PC-0576,Connect
{G1W4-Z0YV61JV-0862DYMZ},11/17/2010 10:21:11,NWT0098,PC-4667,Connect
{N8B2-C2MH60DO-5620JTFI},11/17/2010 10:23:09,RSC0089,PC-9929,Connect
{N1C3-T6NY59EI-7209HENT},11/17/2010 10:23:58,JNJ0556,PC-0576,Disconnect
{P6L4-A0PU18IL-8819WKTG},11/17/2010 10:24:58,HCM0267,PC-7651,Disconnect
{L3Y2-Z0AO07OR-0548OYGP},11/17/2010 10:26:14,RSC0089,PC-9929,Disconnect
{S8X9-R7QO20IW-7755KGEX},11/17/2010 10:26:42,LBH0942,PC-3640,Disconnect
{D7G0-S4LO36EY-5829QVSR},11/17/2010 10:28:39,BVC0790,PC-0008,Disconnect
{B5E3-O5MH13VV-6888ICNF},11/17/2010 10:28:47,ICH0294,PC-8526,Connect
{W7M2-L2RZ72HE-9502MRHJ},11/17/2010 10:30:25,OCS0865,PC-8309,Connect
{T6O4-H5YJ79VT-7952HZJN},11/17/2010 10:32:17,OCS0865,PC-8309,Disconnect
{N7T4-V5NA20QN-6571JEVW},11/17/2010 10:37:06,RRP0568,PC-3735,Connect
{S7J6-X1OB13BW-2856DHDA},11/17/2010 10:37:17,ICH0294,PC-8526,Disconnect
{Z4V3-C1PB20KD-2596CGQV},11/17/2010 10:37:41,AHM0410,PC-3686,Disconnect
{B2H5-A9AR28ND-5206VAZB},11/17/2010 10:39:51,JNJ0556,PC-0576,Connect
{V9I9-S4FK27SH-7841JTAE},11/17/2010 10:49:09,AOK0844,PC-4659,Disconnect
{M7H3-J5QJ70IX-3665MWMP},11/17/2010 10:53:27,JNJ0556,PC-0576,Disconnect
{Q3W9-D2RC07XK-7781RCRY},11/17/2010 11:21:49,JNJ0556,PC-0576,Connect
{Y7N7-X7CB93MC-9866RZAP},11/17/2010 11:28:46,FSC0601,PC-9066,Connect
{B3T3-B7RJ11MR-5372GHDY},11/17/2010 11:30:14,JNJ0556,PC-0576,Disconnect
{O5J8-L0OI92AN-3643LQZB},11/17/2010 11:32:59,RRP0568,PC-3735,Disconnect
{L1K7-O1ZN78QF-4756PWKN},11/17/2010 11:33:02,MTB0620,PC-9348,Connect
{U7A2-K2LR67TI-3699CJGC},11/17/2010 11:38:14,MDH0580,PC-4579,Disconnect
{U8N9-W7KI88QC-7508TCAB},11/17/2010 11:40:37,QRM0739,PC-7343,Connect
{C0X7-P0XU89EY-8875VEDL},11/17/2010 11:48:22,QRM0739,PC-7343,Disconnect
{K9V6-M0AF76VE-9525QUOT},11/17/2010 11:58:24,FSC0601,PC-9066,Disconnect
{I7F9-J0BY41UI-5062CWNC},11/17/2010 11:59:40,JMD0520,PC-1243,Connect
{Z7Z9-D4AX87GM-7196XPKU},11/17/2010 12:02:17,DRR0162,PC-5168,Connect
{I0W6-A6UN05YT-9581LTUJ},11/17/2010 12:04:03,HCM0267,PC-7651,Connect
{D3S0-O4YC37TH-7852GYFF},11/17/2010 12:07:21,QRM0739,PC-7343,Connect
{T2L8-I3PN91QX-5157PEMI},11/17/2010 12:13:01,HCM0267,PC-7651,Disconnect
{I8C8-B7TB22HA-0915WHCE},11/17/2010 12:17:51,JMD0520,PC-1243,Disconnect
{L1H1-V1FJ63YP-2283OVNZ},11/17/2010 12:22:26,JNJ0556,PC-0576,Connect
{H8Y1-F0SA43IV-4182UQMY},11/17/2010 12:26:00,HVF0067,PC-9939,Connect
{F2B6-F1DW64UB-4971POON},11/17/2010 12:28:12,QRM0739,PC-7343,Disconnect
{M6T2-Q0TQ82YU-0270VAEW},11/17/2010 12:33:19,MTB0620,PC-9348,Disconnect
{M4R2-S1SY57JS-0649NIDZ},11/17/2010 12:33:25,LBH0942,PC-3640,Connect
{E0X0-Y2YQ96WO-4233UXDS},11/17/2010 12:37:18,LBH0942,PC-3640,Disconnect
{B6Q5-U6KQ48HR-9138HBUM},11/17/2010 12:42:34,DRR0162,PC-5168,Disconnect
{W3Q1-W6KJ46GD-6236MDNZ},11/17/2010 12:42:48,JNJ0556,PC-0576,Disconnect
{R4V4-M6WM15FV-6090CBOJ},11/17/2010 12:43:05,QJR0688,PC-4835,Connect
{G2K4-E0VH56YH-0436COSM},11/17/2010 12:44:55,NWT0098,PC-4667,Disconnect
{A6X5-D6GD91US-9079GNSY},11/17/2010 12:52:59,NWT0098,PC-4667,Connect
{K6E6-I4AL91BB-3731YFAE},11/17/2010 12:56:23,NWT0098,PC-4667,Disconnect
{W8S0-H3ND88GO-8701FXQF},11/17/2010 12:58:09,HCM0267,PC-7651,Connect
{E8V1-Z4VS31DF-1435LNCS},11/17/2010 12:58:55,QRM0739,PC-7343,Connect
{X3M5-H6TG43RT-1891COOB},11/17/2010 13:00:26,XWD0923,PC-1637,Connect
{D3J0-R2GH27EE-3462FDGY},11/17/2010 13:00:37,QRM0739,PC-7343,Disconnect
{D1N1-S5OF04ME-2690ABQK},11/17/2010 13:05:24,HVF0067,PC-9939,Disconnect
{S6D9-F8YQ89KL-4925BJSV},11/17/2010 13:07:57,XWD0923,PC-1637,Disconnect
{I3X0-M7WY17QQ-7870XABF},11/17/2010 13:08:40,QJR0688,PC-4835,Disconnect
{Y7O7-C3VW29TB-6824JGGA},11/17/2010 13:13:55,LBH0942,PC-3640,Connect
{F4N7-Y9LO54PS-4179LGFB},11/17/2010 13:17:10,IUB0565,PC-5775,Connect
{W1W9-Z9KG76WN-6925FXIE},11/17/2010 13:19:18,IUB0565,PC-5775,Disconnect
{Y0U2-P2WO76ZE-0191CHCY},11/17/2010 13:20:38,LBH0942,PC-3640,Disconnect
{U5R4-J2QZ59TO-2084EQFM},11/17/2010 13:22:18,HCM0267,PC-7651,Disconnect
{H6X4-S7HD34LL-6531BOWI},11/17/2010 13:33:15,JNJ0556,PC-0576,Connect
{Y1N8-W1PX53UF-2776VNAC},11/17/2010 13:36:18,QRM0739,PC-7343,Connect
{T1L0-G1SV81IF-5591GRHL},11/17/2010 13:41:23,QRM0739,PC-7343,Disconnect
{Z1T0-F5BJ92OY-9257AXWZ},11/17/2010 13:41:38,JNJ0556,PC-0576,Disconnect
{A9Q6-C7ER85GV-5097DWJU},11/17/2010 13:49:01,HCM0267,PC-7651,Connect
{R6Y4-U5EM23KD-1161UOFU},11/17/2010 13:49:18,EIS0041,PC-9255,Connect
{O7V7-A3MU38FV-7601BJDO},11/17/2010 13:50:11,HCM0267,PC-7651,Disconnect
{O1E2-F7TH81XC-3921GCOT},11/17/2010 13:55:16,LBH0942,PC-3640,Connect
{V4G6-N1UJ39VM-7931HKBG},11/17/2010 13:55:40,HVF0067,PC-9939,Connect
{A2M0-U2QO27LP-0097LSSJ},11/17/2010 14:04:22,BBG0325,PC-6609,Connect
{H5J4-B4SC85GF-6891VBAD},11/17/2010 14:06:18,ICH0294,PC-8526,Connect
{I1T6-V8ZJ26GV-2568BORK},11/17/2010 14:07:52,BBG0325,PC-6609,Disconnect
{X4D4-I0XS45UY-0063EGQM},11/17/2010 14:10:04,HVF0067,PC-9939,Disconnect
{Y9F4-K1KK10DW-1910UWNS},11/17/2010 14:12:58,JNJ0556,PC-0576,Connect
{G8R2-G5YA07WK-4134THYR},11/17/2010 14:13:17,HCM0267,PC-7651,Connect
{H1U6-L5QV10MT-5842XSNP},11/17/2010 14:14:09,HCM0267,PC-7651,Disconnect
{V2M6-V3WN41AQ-6511UQWT},11/17/2010 14:16:02,EIS0041,PC-9255,Disconnect
{R5B0-J1IN83XW-4002TXJF},11/17/2010 14:17:29,LBH0942,PC-3640,Disconnect
{G0T2-K7OE17RE-4527POVR},11/17/2010 14:26:12,LBH0942,PC-3640,Connect
{E5A5-I6KV68SP-2337RDEE},11/17/2010 14:26:52,JNJ0556,PC-0576,Disconnect
{D0N0-A2PD64MH-6479QFFG},11/17/2010 14:43:13,BAJ0654,PC-9268,Connect
{D8S8-E8ER78OQ-4754WHBE},11/17/2010 14:45:01,JNJ0556,PC-0576,Connect
{V0J7-H5TM71RW-7557SOAR},11/17/2010 14:45:42,IUB0565,PC-5775,Connect
{X5J3-X3OW94GA-6555JGQI},11/17/2010 14:46:29,QRM0739,PC-7343,Connect
{A8S6-W6ST62AZ-2002VVCH},11/17/2010 14:53:16,BAJ0654,PC-9268,Disconnect
{G5V8-B2CP78WX-9474CGTT},11/17/2010 14:55:09,JNJ0556,PC-0576,Disconnect
{J8D4-V3RG76ZV-7810KMOZ},11/17/2010 14:56:10,RSC0089,PC-9929,Connect
{C9R3-T4KQ93RI-1515LSSK},11/17/2010 14:56:50,HCM0267,PC-7651,Connect
{Y5X9-R2AN59LP-3134KYDB},11/17/2010 14:56:55,QRM0739,PC-7343,Disconnect
{U3L4-J5YE44MG-0610OXFM},11/17/2010 15:00:08,RAW0915,PC-2113,Connect
{L2I0-S6JG92XB-5569QOMW},11/17/2010 15:04:50,RSC0089,PC-9929,Disconnect
{V2O3-R1TD00VF-3349XLPS},11/17/2010 15:09:42,LBH0942,PC-3640,Disconnect
{U8J6-L6RM66QY-0963TWHH},11/17/2010 15:10:55,ICH0294,PC-8526,Disconnect
{N8P6-U3YE04AA-1360UYJA},11/17/2010 15:11:22,RSC0089,PC-9929,Connect
{F5S9-R6DP71PD-7287WXQZ},11/17/2010 15:12:41,RSC0089,PC-9929,Disconnect
{F7R7-V2LE32NX-9457MYQX},11/17/2010 15:18:19,HCM0267,PC-7651,Disconnect
{J8W0-Z8BY95NK-3254QGJI},11/17/2010 15:19:10,JNJ0556,PC-0576,Connect
{I1K3-R3DZ74QP-8587OSPJ},11/17/2010 15:21:33,QRM0739,PC-7343,Connect
{V7H4-R8UU34SF-8714RBAW},11/17/2010 15:23:45,RAW0915,PC-2113,Disconnect
{R1Y2-K7MV67KR-3877RDGI},11/17/2010 15:24:42,RSC0089,PC-9929,Connect
{J6I9-I4QJ30QM-8578OYGC},11/17/2010 15:26:20,RSC0089,PC-9929,Disconnect
