id,date,user,pc,activity
{S0Y5-D5JH91CB-6458DTCF},12/15/2010 08:21:00,DGN0480,PC-9489,Logon
{U3M9-Y6GI22TR-1159QLEM},12/15/2010 08:30:00,ZCF0590,PC-4486,Logon
{J8M0-X0JH73MB-4547QGOU},12/15/2010 08:31:00,BJH0811,PC-0969,Logon
{N6U0-J6YJ82LX-1089BINB},12/15/2010 08:31:00,MDH0580,PC-4579,Logon
{B4C6-R1VU83HN-7572YFNV},12/15/2010 08:31:00,NKH0807,PC-3000,Logon
{R7L8-Y0IQ89ZK-1277NCMY},12/15/2010 08:31:00,TYB0779,PC-5258,Logon
{A9P3-B7VG93XZ-3122KHMJ},12/15/2010 08:31:00,WJD0576,PC-1532,Logon
{C2Y4-R7LH57IU-7921BBCP},12/15/2010 08:32:00,XWD0923,PC-1637,Logon
{U8D9-S3CL46CH-3116QLYJ},12/15/2010 08:33:00,CFM0767,PC-4259,Logon
{R4P7-O6LF25SF-4610RHDD},12/15/2010 08:33:00,HKF0831,PC-6215,Logon
{U6D1-J0UI67MS-4186DWKV},12/15/2010 08:33:00,SOB0586,PC-6477,Logon
{M7T7-I0WN47VN-8695KOSU},12/15/2010 08:33:00,SOF0808,PC-6266,Logon
{H9S9-M7FV61ME-2988FMSW},12/15/2010 08:33:00,WDV0573,PC-4983,Logon
{X1B7-V0VG30XJ-9686TCOU},12/15/2010 08:34:00,ALC0788,PC-1887,Logon
{K5N6-L9ZS79DK-6143KITM},12/15/2010 08:34:00,QSV0778,PC-5952,Logon
{X3Q1-S0JZ76RO-2685QYGZ},12/15/2010 08:35:00,BBH0810,PC-3014,Logon
{F5U6-R6PD81GP-5706QSJA},12/15/2010 08:35:00,LDM0587,PC-5012,Logon
{J5F6-P5JY18GI-2989GFIF},12/15/2010 08:35:00,LHN0151,PC-6305,Logon
{R9J3-B4EG39OX-9665YMBY},12/15/2010 08:35:00,VMJ0147,PC-3873,Logon
{X3W8-D9UE92SV-0101JDBH},12/15/2010 08:37:00,AJC0840,PC-9184,Logon
{D4M2-Y0GT82JP-2066WVBJ},12/15/2010 08:37:00,NMG0766,PC-6258,Logon
{H0X9-D1NJ41EP-3680CMMZ},12/15/2010 08:37:00,PAD0773,PC-3959,Logon
{P4S3-Q8FD35XW-9320TAGZ},12/15/2010 08:38:00,TCD0009,PC-6263,Logon
{Z3X2-O0TB95UZ-1144HTFY},12/15/2010 08:40:00,TSM0927,PC-7733,Logon
{S2U1-W4TU00PL-8599GSQL},12/15/2010 08:41:00,FIR0920,PC-5046,Logon
{Y1H2-C3DP99BP-9614BYGG},12/15/2010 08:45:00,SMH0291,PC-3571,Logon
{L9N7-B7MS13KS-5273ONZG},12/15/2010 09:00:00,BVC0790,PC-0008,Logon
{L5X0-S8JC73CC-0805WSMS},12/15/2010 09:00:00,CAS0507,PC-8739,Logon
{V9Q9-M7AK15MM-3810OSQT},12/15/2010 09:00:00,JNJ0556,PC-0576,Logon
{G3Y7-C6EF45LR-6453PXSW},12/15/2010 09:00:00,MJM0510,PC-6612,Logon
{G2A7-Y7SF99SS-3084PLSJ},12/15/2010 09:00:00,RRP0568,PC-3735,Logon
{N1S6-R8YN57UX-4863XBRV},12/15/2010 09:01:00,ASS0517,PC-2271,Logon
{H3F3-N1EN38AQ-5750ZNRU},12/15/2010 09:02:00,IAR0694,PC-2804,Logon
{Q6T9-T1JD19WO-6484KWVP},12/15/2010 09:02:00,JMD0520,PC-1243,Logon
{N3R1-C8MK90TM-3326ZWCN},12/15/2010 09:03:00,APG0307,PC-6381,Logon
{Q4G8-B2YS82MU-6140FCVF},12/15/2010 09:03:00,DOP0562,PC-2896,Logon
{O2H2-P0PJ89OI-4950PKCS},12/15/2010 09:03:00,MDH0686,PC-9901,Logon
{Q4B5-N0HS53MD-3015OKBB},12/15/2010 09:07:00,ICH0294,PC-8526,Logon
{W5Y4-T1GJ17UV-2483LJZM},12/15/2010 09:08:00,CCH0685,PC-7039,Logon
{C1X7-A7IB23RV-7955ATZU},12/15/2010 09:08:00,QJR0688,PC-4835,Logon
{R3K8-S8GN27YK-9556SBOM},12/15/2010 09:09:00,BJP0134,PC-0898,Logon
{C3Q8-P9QR43ZD-5682SCYP},12/15/2010 09:09:00,PIS0522,PC-5648,Logon
{F9D6-P7NW74TX-6324YKAK},12/15/2010 09:10:00,CLS0296,PC-7973,Logon
{R4C6-A6AZ42FQ-8213WPHK},12/15/2010 09:11:00,SCB0534,PC-5764,Logon
{I6P4-N8QM85OY-4380QNXT},12/15/2010 09:15:00,ARB0881,PC-0839,Logon
{B9G6-S1ZW90NA-1157VQMH},12/15/2010 09:15:00,BLB0114,PC-5391,Logon
{U9G9-W1KQ18OL-9045CGPO},12/15/2010 09:15:00,TLH0648,PC-1005,Logon
{R3C3-T9CE14BV-8762XOAC},12/15/2010 09:15:00,XHG0902,PC-2813,Logon
{S1F9-W3MM26WR-2574JGGX},12/15/2010 09:16:00,WKD0013,PC-1837,Logon
{B6C8-Q8CU80AQ-7257LSZJ},12/15/2010 09:17:00,BCM0653,PC-5717,Logon
{Z1T8-S4VU92WH-1660DUIT},12/15/2010 09:17:00,CQW0652,PC-3449,Logon
{J4F4-S2KF50DL-2702SCBD},12/15/2010 09:17:00,EZT0640,PC-1069,Logon
{U7F2-Z1LG45JG-6399QPGA},12/15/2010 09:17:00,KJG0910,PC-7082,Logon
{J3B3-X8NW96TP-8087JZRT},12/15/2010 09:18:00,LUR0896,PC-9067,Logon
{V3H2-S9MW23TH-1589KWIE},12/15/2010 09:19:00,BAM0636,PC-8138,Logon
{Q3C4-K8AJ35IB-3727FQJA},12/15/2010 09:19:00,IUY0279,PC-9140,Logon
{E2S1-T0RZ44HT-0980ACSN},12/15/2010 09:20:00,GQF0659,PC-1307,Logon
{Z5O7-L4AM02QJ-5218JHEJ},12/15/2010 09:21:00,HCL0113,PC-6779,Logon
{A3J1-L1UR07SP-1747SUYF},12/15/2010 09:22:00,BAJ0654,PC-9268,Logon
{M3O4-J2HY32BH-3711YHVC},12/15/2010 09:22:00,HAC0282,PC-2674,Logon
{C1X8-G6XG27AC-9849AGJQ},12/15/2010 09:24:00,HTF0641,PC-7965,Logon
{O7R1-E8KJ85GY-2724DPZN},12/15/2010 09:25:00,HCL0651,PC-8314,Logon
{F8R3-C6OX95TX-9015XMAG},12/15/2010 10:44:45,RTO0313,PC-3311,Logon
{G0H8-I7UA30KW-7125KHVB},12/15/2010 10:53:43,RSC0089,PC-9929,Logon
{F4L4-Z8VL14GW-5781YGQS},12/15/2010 11:11:31,WDD0366,PC-0155,Logon
{V3Z8-J8SL87HV-2739RSZL},12/15/2010 11:13:19,AOK0844,PC-4659,Logon
{E6J9-O3RC56HI-1621KCFG},12/15/2010 11:27:25,HVF0067,PC-9939,Logon
{I8R6-R9TO65PD-4976QRIQ},12/15/2010 11:34:02,UFK0208,PC-3343,Logon
{V8X6-A8MS31KT-7368KYVW},12/15/2010 11:48:55,TVS0050,PC-2174,Logon
{Q3K8-B7PZ09RV-8739TKZK},12/15/2010 11:51:36,XWD0923,PC-1637,Logon
{Y3Z8-K4CW41ZD-3547NDFJ},12/15/2010 11:59:13,WBC0192,PC-6349,Logon
{T0Y3-M2ZJ57OE-6781EKPG},12/15/2010 11:59:57,KES0729,PC-0795,Logon
{B4X8-Y4VL26ZT-4056MHUE},12/15/2010 12:02:31,CTR0341,PC-6184,Logon
{K7I7-N4DQ40TN-8912OMCY},12/15/2010 12:10:24,KBP0008,PC-3851,Logon
{G0D7-Z0PR76ON-1421NCEZ},12/15/2010 12:10:37,MTB0620,PC-9348,Logon
{U4D8-L0XG71TG-2327KJBR},12/15/2010 12:12:25,JCC0225,PC-5702,Logon
{F5S9-L1EO68FG-6438NRRF},12/15/2010 12:16:18,LBH0942,PC-3640,Logon
{B2W6-F9YN80FZ-1031FWEF},12/15/2010 12:18:24,AMR0318,PC-6239,Logon
{X5E1-N4QG30AC-2580CMYU},12/15/2010 12:19:43,SSG0250,PC-6809,Logon
{S2Q9-Z5VS44XL-2244KXWR},12/15/2010 12:21:40,KKS0119,PC-0322,Logon
{Z2I2-Y8BS66GE-8204SPYJ},12/15/2010 12:23:26,JCC0225,PC-5702,Logoff
{Q0K4-X5KS26BV-3123NTFQ},12/15/2010 12:23:54,EIS0041,PC-9255,Logon
{J2H9-Z1IZ98YN-6125ASGA},12/15/2010 12:25:17,YIC0195,PC-9353,Logon
{N7K5-I9CT16UK-0743DWMQ},12/15/2010 12:26:17,GNS0178,PC-6846,Logon
{V1F5-K1GO04FB-3428RDOM},12/15/2010 12:32:22,BVC0790,PC-0008,Logon
{K3A7-X9NR91DG-6705LAAI},12/15/2010 12:32:24,JMD0520,PC-1243,Logon
{S8K2-Z5MO89DO-9502TDUX},12/15/2010 12:33:33,TYB0779,PC-5258,Logon
{K4D5-J8JH55TY-7300UKOE},12/15/2010 12:34:11,OCS0865,PC-8309,Logon
{W2G8-J2AC11FI-1593ELRS},12/15/2010 12:40:09,NCO0666,PC-6519,Logon
{J5M9-Y6OP90OZ-4536YJEG},12/15/2010 12:42:41,DMM0623,PC-5383,Logon
{Z6Y8-M7PB62VK-3676HQEG},12/15/2010 12:44:12,CAS0507,PC-8739,Logon
{B6O4-Z8HP88VF-4494TTHC},12/15/2010 12:45:17,CWR0502,PC-3737,Logon
{D2F7-W1DN90HL-4290GJKG},12/15/2010 12:45:21,PEV0323,PC-7236,Logon
{Q1M6-N4RV34FO-2734SKXX},12/15/2010 12:49:41,BBG0325,PC-6609,Logon
{N8X4-A2UA12YK-9945VELL},12/15/2010 12:49:42,CFM0767,PC-4259,Logon
{A0Y0-Q0PK52DB-7819WUCZ},12/15/2010 12:50:01,SDO0170,PC-0183,Logon
{C8W8-M9KG97NH-9697XWPP},12/15/2010 12:57:42,KCS0173,PC-5117,Logon
{Q9U2-E9ZC07RO-8147CQTV},12/15/2010 13:07:49,CCH0685,PC-7039,Logon
{K8W4-A5KV84KV-4478GMFX},12/15/2010 13:11:12,PES0085,PC-3605,Logon
{E1H2-W5TO96KD-5973NOBJ},12/15/2010 13:11:43,PAD0773,PC-3959,Logon
{T8S3-Y8IO56RP-5201ORBH},12/15/2010 13:13:54,CQH0701,PC-8164,Logon
{Y9O7-J8HT86XI-2836RNYG},12/15/2010 13:14:21,KPR0497,PC-2511,Logon
{C5Z1-O6CK98EJ-0028BQWF},12/15/2010 13:17:17,MBJ0312,PC-5250,Logon
{S5D3-I5AM52JL-8222LBRZ},12/15/2010 13:21:20,MLD0755,PC-6233,Logon
{E5B9-M9AK79EJ-9140KIDT},12/15/2010 13:40:11,AIP0982,PC-3733,Logon
{J9M6-B6BY49OH-1231VEDT},12/15/2010 13:45:04,IAR0694,PC-2804,Logon
{V4Z3-C7CO84AZ-5790IZUZ},12/15/2010 13:52:50,LDG0459,PC-5621,Logon
{Y8L6-O2ZK27HQ-6543WNTK},12/15/2010 13:53:50,EZT0640,PC-1069,Logon
{R8X6-Z8XO87OO-6438YPMU},12/15/2010 13:57:32,ASS0517,PC-2271,Logon
{K2C1-Q7TV71ZQ-6016PWIM},12/15/2010 13:58:26,AHM0410,PC-3686,Logon
{Q2X8-Y2DB83GI-1981VRAE},12/15/2010 14:12:41,IUY0279,PC-9140,Logon
{R7H3-H3ND52CL-9609DWGM},12/15/2010 14:25:03,PIS0522,PC-5648,Logon
{A6B1-H1IZ10IU-4453ONCD},12/15/2010 14:25:43,MDH0686,PC-9901,Logon
{Z9D4-R4FX78TJ-8002ATVU},12/15/2010 14:39:41,RRP0568,PC-3735,Logon
{I6D1-F0WR81CO-4176COGB},12/15/2010 14:50:23,HCL0651,PC-8314,Logon
{X6S6-I8CO73PW-9081PNXA},12/15/2010 14:55:35,BJP0134,PC-0898,Logon
{H4Z5-L7ZX29BK-2545BGXM},12/15/2010 14:55:41,BLB0114,PC-5391,Logon
{K5Z4-A4II33ZY-9617JBUA},12/15/2010 14:57:15,MJM0510,PC-6612,Logon
{F9I4-Z1KI26JI-1520JPRM},12/15/2010 15:04:00,KRL0062,PC-5595,Logoff
{E6B6-E5SW95GR-2918YLZP},12/15/2010 15:14:00,TVS0050,PC-2174,Logoff
{E5R8-B0TR75TW-9005UOKJ},12/15/2010 15:23:00,SJF0094,PC-3559,Logoff
{L6I4-U1MU80FV-3005LGID},12/15/2010 15:28:00,FAW0032,PC-5866,Logoff
{V3S2-O1UA20HK-8292RQMY},12/15/2010 15:29:00,HCM0267,PC-7651,Logoff
{W2U8-F5ZL20TN-7362BSJJ},12/15/2010 15:29:00,JCC0225,PC-6711,Logoff
{I8M7-D1YY62PN-7659EYHH},12/15/2010 15:29:00,KNB0022,PC-9873,Logoff
{M4O9-B3VT88PD-6845WOQR},12/15/2010 15:30:00,EIS0041,PC-9255,Logoff
{P5Q9-V9UU14IZ-1881EOEW},12/15/2010 15:33:00,ASS0206,PC-5276,Logoff
{X5I7-X5FT12QW-9329DOKE},12/15/2010 15:38:00,KCS0173,PC-5117,Logoff
{K4U2-T1SH14GZ-8917WLGF},12/15/2010 15:41:00,ARL0034,PC-9080,Logoff
{A5V9-X8DA68YU-9618GRZL},12/15/2010 15:41:00,WBC0315,PC-0215,Logoff
{U5C3-C3NU40IC-2582KWXK},12/15/2010 15:43:00,MBJ0312,PC-5250,Logoff
{C8R4-E4YD47XG-1235FUCL},12/15/2010 15:43:00,RTO0313,PC-3311,Logoff
{F1L6-V6CR44ZU-4893TYXO},12/15/2010 15:44:00,AKW0167,PC-7109,Logoff
{G6Y9-Z0SG83IH-0952WYEW},12/15/2010 15:44:00,LHL0309,PC-5289,Logoff
{D6V1-C4SJ81OH-1059GKAO},12/15/2010 15:44:00,SDO0170,PC-0183,Logoff
{O7G0-W5QZ41OX-5966VDOO},12/15/2010 15:44:00,UFK0208,PC-3343,Logoff
{Q6A4-X6PU60DU-5553SCGP},12/15/2010 15:45:00,AMR0318,PC-6239,Logoff
{X0E5-M1GS30TI-0418UKKM},12/15/2010 15:45:00,BBG0325,PC-6609,Logoff
{X8B4-W2PW63WL-0103SILA},12/15/2010 15:45:00,PEV0323,PC-7236,Logoff
{F8Y5-I2NO41DZ-5887ZXLD},12/15/2010 15:53:00,KBP0008,PC-3851,Logoff
{E1F8-C8FY73LD-7070SFGW},12/15/2010 15:57:00,AIH0675,PC-6009,Logoff
{D6V0-B4CX03EG-3695MEKQ},12/15/2010 15:57:00,GJT0386,PC-5368,Logoff
{X2T1-Y6XM23BY-0173TWBV},12/15/2010 15:57:01,EIS0041,PC-6643,Logon
{H1P1-Y8ZT51YL-5190JSNL},12/15/2010 15:58:00,EBC0390,PC-8830,Logoff
{R6Y6-I4MI48JI-8280UEPC},12/15/2010 15:59:00,KNG0672,PC-4405,Logoff
{H6I9-S5QH27SH-2983JPXL},12/15/2010 15:59:00,NCO0666,PC-6519,Logoff
{C9Z2-Z0KW09JX-6537JIJH},12/15/2010 15:59:46,EIS0041,PC-6643,Logoff
{W6A4-Q4CY34BC-0822TQWD},12/15/2010 16:00:00,CKD0680,PC-6282,Logoff
{H2U2-K1GR36GE-2564EHFS},12/15/2010 16:05:00,CSL0949,PC-6544,Logoff
{T9F5-V2WZ85UP-8155TYJL},12/15/2010 16:09:00,FXF0957,PC-4176,Logoff
{W0D1-U3DB99YX-2745MLHQ},12/15/2010 16:10:00,KSP0966,PC-6985,Logoff
{C9K4-Z8CZ52UH-5214QDDT},12/15/2010 16:13:00,NMB0972,PC-8330,Logoff
{F2J7-A8GB82GZ-3088JQDX},12/15/2010 16:14:00,DRR0162,PC-5168,Logoff
{P9U1-X3EO32TB-0470TKDF},12/15/2010 16:14:00,MMG0943,PC-2370,Logoff
{C8P0-N6LO68CB-4318GSDK},12/15/2010 16:15:00,LBH0942,PC-3640,Logoff
{X7A0-P8HP03LG-3751JUPW},12/15/2010 16:15:00,WDD0366,PC-0155,Logoff
{Q3C3-G2PB37DF-4127SUTN},12/15/2010 16:21:00,PAD0773,PC-3959,Logoff
{M2F3-E3KS19QD-6059EKEI},12/15/2010 16:21:00,QSV0778,PC-5952,Logoff
{E4J5-V1YH16WZ-3678RIUO},12/15/2010 16:23:00,TYB0779,PC-5258,Logoff
{B7M9-E1QS94LG-7034UKLX},12/15/2010 16:24:00,CFM0767,PC-4259,Logoff
{H2A0-Q6HR78TR-2972SUMY},12/15/2010 16:25:00,NMG0766,PC-6258,Logoff
{Q0B3-C5UR24YI-4340NDXI},12/15/2010 16:28:00,LHN0151,PC-6305,Logoff
{K0J4-D4CU64VU-9192AHRD},12/15/2010 16:29:00,BTW0005,PC-2915,Logoff
{U1G5-T2RJ23PC-9811UFOE},12/15/2010 16:33:00,AAL0706,PC-5282,Logoff
{I7G3-Z1JX08IP-4610EOUG},12/15/2010 16:34:00,MIL0255,PC-1107,Logoff
{A0S4-Z4TD66ZG-6215WZES},12/15/2010 16:42:00,MIM0712,PC-1526,Logoff
{W9V6-Z1BC80LS-5712MOMN},12/15/2010 16:43:00,NBH0256,PC-5852,Logoff
{P6R4-Y0VD51KK-2011SZUW},12/15/2010 16:43:00,PES0085,PC-3605,Logoff
{Z1P2-X9NA33JE-8228SFZR},12/15/2010 16:44:00,RSC0089,PC-9929,Logoff
{B3B6-G3SB81CY-8011GFIB},12/15/2010 16:45:00,ABH0663,PC-4556,Logoff
{E6T9-Y6BN57FC-2808UWIR},12/15/2010 16:45:00,CQH0701,PC-8164,Logoff
{V1X0-D5CI11LL-2160JXJU},12/15/2010 16:45:00,JKJ0698,PC-1917,Logoff
{R2A2-B3DE42YE-0269XTWD},12/15/2010 16:45:00,KES0729,PC-0795,Logoff
{Q1U2-S6ZA84FL-6890ZCBO},12/15/2010 16:45:00,RJB0088,PC-3424,Logoff
{C1U3-W8ET21PV-9048FBRM},12/15/2010 16:45:00,ZSK0258,PC-0461,Logoff
{E3I1-Y0RV71TZ-6652ERKF},12/15/2010 16:49:00,DSB0731,PC-9254,Logoff
{K0L7-V4ZC71ZD-6097GTGV},12/15/2010 16:51:00,DMM0623,PC-5383,Logoff
{S1U7-P6VT04ME-1017YSFC},12/15/2010 16:51:00,LLV0602,PC-5562,Logoff
{C3T0-H8VH97RH-2152LREL},12/15/2010 16:51:00,PIS0522,PC-5648,Logoff
{F4D2-F0AY81IR-8602ZDAN},12/15/2010 16:51:00,SCB0534,PC-5764,Logoff
{N4Q0-K9ZH97HA-8230FKRB},12/15/2010 16:51:00,WVB0539,PC-7243,Logoff
{U5W8-E9FI81IJ-5879LOUE},12/15/2010 16:52:00,JAD0609,PC-7879,Logoff
{I1F2-M0AW85HO-0589DWFG},12/15/2010 16:55:00,ASS0517,PC-2271,Logoff
{N2S3-Z2WN65WT-3237EZDN},12/15/2010 16:56:00,MLD0755,PC-6233,Logoff
{Z9W0-Q5LX48QT-5516MXTL},12/15/2010 16:56:00,ONW0083,PC-1980,Logoff
{S2M0-X6JC69MX-4962NNLS},12/15/2010 16:56:00,PGO0433,PC-7770,Logoff
{W4K8-B5KI73SQ-0220JPHU},12/15/2010 16:57:00,CSH0626,PC-6016,Logoff
{D9E0-P0FN59SK-9005IWXP},12/15/2010 16:57:00,JPW0741,PC-5762,Logoff
{A6V4-U0LX74AP-2626LOZF},12/15/2010 16:57:00,OKB0439,PC-3465,Logoff
{W1F2-V5OO80NR-3610YHGX},12/15/2010 16:58:00,MJM0510,PC-6612,Logoff
{E4L2-A3RE23VA-9019RWJC},12/15/2010 16:58:00,MTB0620,PC-9348,Logoff
{L9T1-M4MS29LF-2910BKFN},12/15/2010 16:58:00,SSG0250,PC-6809,Logoff
{Q5Z4-E7UY63OP-8476KQKW},12/15/2010 16:59:00,FSC0601,PC-9066,Logoff
{C7C7-A7SC04GW-9101OQRY},12/15/2010 16:59:00,JMD0520,PC-1243,Logoff
{G0Y0-D3CT60RK-4723RPFP},12/15/2010 16:59:00,MHG0244,PC-9988,Logoff
{V7T8-G7IV50BS-9633VWWP},12/15/2010 17:00:00,CAS0507,PC-8739,Logoff
{Z9T2-O1JN02YC-6982VRGS},12/15/2010 17:00:00,DGF0443,PC-1514,Logoff
{S4Y8-V8YU99XV-1312JAVX},12/15/2010 17:00:00,GCC0744,PC-3935,Logoff
{H5T2-N7EN61CJ-3526PJXO},12/15/2010 17:00:00,MIC0726,PC-9791,Logoff
{Y9F5-N7QT28MD-3697FWMT},12/15/2010 17:00:00,QRM0739,PC-7343,Logoff
{R1F4-E1VQ64IW-8873RQVA},12/15/2010 17:00:00,TET0621,PC-5252,Logoff
{O0H7-A5JZ28IW-3464OYEW},12/15/2010 17:06:00,LPC0492,PC-6156,Logoff
{M6Y4-Z1EK83FU-0344GTBQ},12/15/2010 17:09:00,MKS0204,PC-5102,Logoff
{C8V2-I4RQ77FN-3719VXVL},12/15/2010 17:10:00,WBC0192,PC-6349,Logoff
{I6T1-C3SF69AA-3333VTDG},12/15/2010 17:11:00,CBG0490,PC-3005,Logoff
{N0U4-Q0MD61PE-7429REMR},12/15/2010 17:11:00,ZJS0269,PC-7019,Logoff
{Q0W8-F5QQ62BP-5750CKMO},12/15/2010 17:12:00,NAB0801,PC-6288,Logoff
{H0N8-C2WU64CM-7193WQXO},12/15/2010 17:12:00,OCB0805,PC-1841,Logoff
{O5Q0-O9CC81OP-1566ZSHQ},12/15/2010 17:13:00,DVW0103,PC-7174,Logoff
{U5O5-O6RF64MA-6612NRWX},12/15/2010 17:13:00,KKS0119,PC-0322,Logoff
{Q9T8-S5CJ85PV-3476MBDR},12/15/2010 17:13:00,KPR0497,PC-2511,Logoff
{L0P2-H8HE00RT-2598JZAG},12/15/2010 17:14:00,DGN0480,PC-9489,Logoff
{P7O1-I6RQ72FS-6922KRLX},12/15/2010 17:14:00,NWT0098,PC-4667,Logoff
{B9S4-I5HP72UV-0348KEUX},12/15/2010 17:15:00,BEC0505,PC-3375,Logoff
{A2G1-J5XA26JB-2609NYDM},12/15/2010 17:15:00,CWR0502,PC-3737,Logoff
{Q8B5-H5NF56FU-3857LYAR},12/15/2010 17:15:00,IMB0481,PC-8761,Logoff
{R8X7-Z4GJ67AM-3640ZZRR},12/15/2010 17:15:00,ONL0276,PC-2891,Logoff
{Y8C8-X9QI37GJ-0263ADPO},12/15/2010 17:17:00,NAH0503,PC-8267,Logoff
{R0X0-J4VD54IT-1082XRLX},12/15/2010 17:28:00,TCD0009,PC-6263,Logoff
{Q6K5-J6NR43ZO-6487KDOW},12/15/2010 17:35:00,YCE0983,PC-3764,Logoff
{S3D5-J0QX71FM-4288HFPX},12/15/2010 17:37:00,AIP0982,PC-3733,Logoff
{M3J5-W2VH76FC-5138QWSY},12/15/2010 17:40:00,CCM0855,PC-5382,Logoff
{W8D1-Q0WW62SY-9929FMZW},12/15/2010 17:40:00,OCS0865,PC-8309,Logoff
{W4G7-F4OA45VY-7320ZLJH},12/15/2010 17:41:00,PLH0862,PC-9669,Logoff
{E6H0-E1OZ41DX-5918TYSC},12/15/2010 17:43:00,GRM0868,PC-8443,Logoff
{R7E8-Q4OB45PH-3969WATL},12/15/2010 17:44:00,HDD0789,PC-4518,Logoff
{W6J6-S6GD85EV-3066ZLHY},12/15/2010 17:45:00,THR0873,PC-4804,Logoff
{D0N8-E4UM36FI-8796VRFF},12/15/2010 17:48:00,BJP0134,PC-0898,Logoff
{F4Q8-Q6MY39FG-2232EXLI},12/15/2010 17:48:00,DOP0562,PC-2896,Logoff
{R2Z3-Y4HM41QH-7256YWNK},12/15/2010 17:50:00,BXJ0010,PC-2231,Logoff
{Q5H2-S7AU76FJ-1316JLAG},12/15/2010 17:52:00,NBC0412,PC-7207,Logoff
{U5F2-E6SH53JK-2502PFKJ},12/15/2010 17:52:00,ZFM0468,PC-6478,Logoff
{J1G1-R4YD08QL-2302BMNM},12/15/2010 17:54:00,ICH0294,PC-8526,Logoff
{U9O3-H3PJ40ZY-7889GZAW},12/15/2010 17:56:00,APG0307,PC-6381,Logoff
{N8C9-G4NC06PS-2231TREU},12/15/2010 17:57:00,CRP0456,PC-4328,Logoff
{T6E1-C2PP55QO-1054BQKZ},12/15/2010 17:59:00,HVF0067,PC-9939,Logoff
{Y5D2-E9MB98BM-0653RCSO},12/15/2010 17:59:00,JNJ0556,PC-0576,Logoff
{Y8W9-D7FS52IJ-6681YDHR},12/15/2010 17:59:00,LDG0459,PC-5621,Logoff
{K0S5-D1PJ71ML-9637XTRU},12/15/2010 18:00:00,CCM0467,PC-9850,Logoff
{R9V4-W3UZ13TX-8969NCRI},12/15/2010 18:00:00,CLS0296,PC-7973,Logoff
{Y4F8-V4FR91JR-2306WBLY},12/15/2010 18:00:00,HIW0536,PC-5425,Logoff
{S4W8-N6HB73PO-9721UDQL},12/15/2010 18:00:00,RRP0568,PC-3735,Logoff
{B1Q2-N0XG05SM-3984XHCW},12/15/2010 18:00:00,THD0448,PC-9979,Logoff
{E3C6-Z3NB13XL-4163NDUC},12/15/2010 18:03:00,RAM0447,PC-2697,Logoff
{R6T3-V0QH91EH-2828TPYO},12/15/2010 18:04:00,KJG0910,PC-7082,Logoff
{P8S7-Z7VN29XJ-1810JOFO},12/15/2010 18:05:00,LUR0896,PC-9067,Logoff
{W1L3-Q9EP71RL-9612PNFN},12/15/2010 18:10:00,GNS0178,PC-6846,Logoff
{V2X2-R4HX52SX-6699YESC},12/15/2010 18:10:00,SAT0194,PC-8148,Logoff
{T8Z0-X3RI13KU-7041LTYF},12/15/2010 18:11:00,HAC0282,PC-2674,Logoff
{D7F4-V8ZW87HT-6349ISDI},12/15/2010 18:11:00,HCC0344,PC-2768,Logoff
{Y2S5-J3AC68XW-5468VKZE},12/15/2010 18:11:00,HCL0113,PC-6779,Logoff
{Y1H0-F4BZ93MS-9730ORFT},12/15/2010 18:12:00,CXC0336,PC-5502,Logoff
{C2S9-I4UV77OM-2462RSZL},12/15/2010 18:12:00,IUY0279,PC-9140,Logoff
{B9U4-X2VT60JO-7013KUHT},12/15/2010 18:12:00,SMH0291,PC-3571,Logoff
{X0Y7-H6WF73AU-1177KEQP},12/15/2010 18:12:00,WKD0013,PC-1837,Logoff
{A7W3-Z1GF98AJ-4179HBUK},12/15/2010 18:13:00,BVC0790,PC-0008,Logoff
{C1C5-E5MT84HY-1946RFXG},12/15/2010 18:13:00,CSJ0340,PC-1518,Logoff
{I5I0-O2VC77KL-3763SYDL},12/15/2010 18:13:00,DOL0332,PC-1109,Logoff
{N6P6-K4QQ14HG-9023EXKO},12/15/2010 18:13:00,NCH0179,PC-3695,Logoff
{K0L5-I0KP07HF-2513MEDH},12/15/2010 18:13:00,SHR0334,PC-2924,Logoff
{Q9K1-U7BO06DL-8903VPVB},12/15/2010 18:13:00,XHG0902,PC-2813,Logoff
{J8E9-A3RQ76SH-5348BQWL},12/15/2010 18:14:00,AKK0329,PC-2072,Logoff
{C6M8-J7IZ77EO-9541NZOB},12/15/2010 18:14:00,ARB0881,PC-0839,Logoff
{Y0E4-E8RH24LV-9914TXKG},12/15/2010 18:14:00,BLB0114,PC-5391,Logoff
{U0B3-C6TX27YR-7775CVHB},12/15/2010 18:15:00,AHM0410,PC-3686,Logoff
{S7E8-L7VS66XB-5874FVKX},12/15/2010 18:15:00,YIC0195,PC-9353,Logoff
{X6J8-C5ZY21SV-7739SHDA},12/15/2010 18:19:00,LDM0587,PC-5012,Logoff
{Q7Y6-W4NJ20VH-9216ILOJ},12/15/2010 18:23:00,CTR0341,PC-6184,Logoff
{T3N4-R1YP72WX-5075YKFT},12/15/2010 18:23:00,WJD0576,PC-1532,Logoff
{G1W6-E1WN26YA-2625TKPK},12/15/2010 18:24:00,VMJ0147,PC-3873,Logoff
{Z8U1-K1XK54DA-7267IFNM},12/15/2010 18:25:00,MDH0580,PC-4579,Logoff
